"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"7958","LOC100910237",NA,NA,NA,NA,NA,0.0651938445408505,0.0325931935649034
"7959","LOC100910446",NA,NA,NA,NA,NA,0,0
"7960","LOC100910483",NA,NA,NA,NA,NA,0,0
"7961","LOC100910528",NA,NA,NA,NA,NA,0.462369903970897,0.345095466883209
"7962","LOC100910540",NA,NA,NA,NA,NA,0.264556884746529,0.259565288342272
"7963","LOC100910554",NA,NA,NA,NA,NA,0.00398658817783191,0
"7964","LOC100910577",NA,NA,NA,NA,NA,0.0846977360509574,0.245076314129768
"7965","LOC100910581",NA,NA,NA,NA,NA,0.0117481168003083,0
"7966","LOC100910636",NA,NA,NA,NA,NA,0,0
"7967","LOC100910650",NA,NA,NA,NA,NA,0,0
"7968","LOC100910669",NA,NA,NA,NA,NA,0,0
"7969","LOC100910678",NA,NA,NA,NA,NA,0.0159555956267284,0
"7970","LOC100910710",NA,NA,NA,NA,NA,0,0
"7971","LOC100910732",NA,NA,NA,NA,NA,1.04547485852432,1.24189469367361
"7972","LOC100910750",NA,NA,NA,NA,NA,0.0402862577658817,0.0262547043574659
"7973","LOC100910754",NA,NA,NA,NA,NA,0.0830332726479133,0.197061194881986
"7974","LOC100910771",NA,NA,NA,NA,NA,0.196208651964827,0.186780333169404
"7975","LOC100910790",0.321292721936526,0.00665687655760779,0.004,0.012,1,0.00736521718538128,0
"7976","LOC100910801",NA,NA,NA,NA,NA,0,0
"7977","LOC100910807",NA,NA,NA,NA,NA,0.00346101224891489,0
"7978","LOC100910838.1",NA,NA,NA,NA,NA,0.00507801669777051,0.0154012210830761
"7979","LOC100910854",NA,NA,NA,NA,NA,0.109922581482461,0.0249692134256247
"7980","LOC100910944",NA,NA,NA,NA,NA,0.900157914511669,0.458830272791662
"7981","LOC100910978.1",4.67868153578509e-05,-0.00683056138166584,0.004,0.233,0.0935736307157019,0.00955878853550455,0.0132165171854272
"7982","LOC100910979",NA,NA,NA,NA,NA,0,0
"7983","LOC100910990",NA,NA,NA,NA,NA,0.0665729144837217,0.0792445794356777
"7984","LOC100910996",NA,NA,NA,NA,NA,0,0
"7985","LOC100911068",NA,NA,NA,NA,NA,0,0
"7986","LOC100911104",NA,NA,NA,NA,NA,0,0
"7987","LOC100911166",NA,NA,NA,NA,NA,0.0335921278960057,0.034567724402192
"7988","LOC100911186",NA,NA,NA,NA,NA,0.0042415234308174,0
"7989","LOC100911196",NA,NA,NA,NA,NA,0.00860850628986471,0
"7990","LOC100911204",NA,NA,NA,NA,NA,0.0623840802521886,0.0223144849437513
"7991","LOC100911215",NA,NA,NA,NA,NA,0.0512174472547961,0.0643926430015854
"7992","LOC100911238",NA,NA,NA,NA,NA,0.139988489035633,0.0690587729907388
"7993","LOC100911248",NA,NA,NA,NA,NA,0.0347344272531778,0
"7994","LOC100911252",NA,NA,NA,NA,NA,0.00401956781829846,0
"7995","LOC100911256",NA,NA,NA,NA,NA,0,0
"7996","LOC100911319",NA,NA,NA,NA,NA,0.0312038898275494,0.0210310039899047
"7997","LOC100911365",NA,NA,NA,NA,NA,0.0618870951969069,0.178557963802049
"7998","LOC100911372",NA,NA,NA,NA,NA,0.993023783084147,0.775070801211518
"7999","LOC100911422",NA,NA,NA,NA,NA,0,0
"8000","LOC100911453",NA,NA,NA,NA,NA,0.00630586704540253,0
"8001","LOC100911456",NA,NA,NA,NA,NA,0.199313484936827,0.0746171894720615
"8002","LOC100911486",NA,NA,NA,NA,NA,0.00490893698723297,0
