"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"86","Ighm",0.0358988715832222,0.738291182370241,0.154,0.673,1,0.863612743124905,0.044418212480683
"87","Il33",0.735577973729076,0.747111560976436,0.373,0.782,1,1.47260410843049,0.97854537876137
"88","Inmt",0.0468471447809845,0.296403024792564,0.801,0.782,1,3.13045655519991,3.32546883319073
"89","Itga8",1.73232736572673e-15,-0.281039686395555,0.045,0.2,3.46465473145347e-12,0.147466348053601,1.33530904198071
"90","Itgbl1",0.194460952309696,-0.291689380256123,0.003,0.127,1,0.0056489538121403,0.58258967384946
"91","Jun",0.957918946911403,-0.565573506108782,0.849,0.982,1,2.84734645954707,2.44082280959721
"92","Kank1",0.105686104503114,-0.395093628654553,0.081,0.473,1,0.22753258944934,1.14123477770593
"93","Lama2",0.104795845508807,-0.301393823613892,0.151,0.473,1,0.372880967675833,0.803776451044628
"94","Lgals3",0.0361194655857054,0.286181982248667,0.687,0.818,1,1.62168927155586,1.66192074918296
"95","Lmcd1",3.54434048129519e-05,-0.347634971201062,0.057,0.218,0.0708868096259039,0.209977056635903,1.69796886866896
"96","LOC100134871",0.982867228025861,0.705317117417799,0.955,1,1,3.59792432849756,1.70823142850689
"97","LOC103694857",6.30880424156747e-39,0.394819905210491,0.087,0.982,1.26176084831349e-35,0.576344976895775,0
"98","LOC259244",0.0528506135390461,-0.27097622721012,0,0.109,1,0,0.306987863107138
"99","Lpl",0.0225150358344301,0.519672837670891,0.813,1,1,2.23824173010656,2.21942009327227
"100","Map3k7cl",1.33882627005324e-38,-0.339110593432691,0.069,0.909,2.67765254010647e-35,0.391187148895222,0.800545286052937
"101","Marcks",0.00648978903669918,0.333613309411929,0.684,0.709,1,1.57186239865588,1.7599645576106
"102","Marcksl1",0.0891661704448946,0.297750534295913,0.404,0.873,1,0.952719518064371,0.618984184966709
"103","Mef2c",0.211785276305468,-0.322661467478259,0.53,0.818,1,1.2417607192232,1.40050597676895
"104","Mt1",4.26832820256131e-08,0.285238914906611,0.259,0.909,8.53665640512262e-05,1.06606302414192,0.680108654106033
"105","Mx2",1.14413842116435e-10,-0.295723168570648,0.06,0.727,2.28827684232869e-07,0.273334102126493,0.584686670234486
"106","Myc",0.149171521686321,0.397683070735889,0.322,0.782,1,0.841352265601144,0.440552217375309
"107","Nbl1",0.350565039984166,0.287248606054205,0.389,0.818,1,0.907496126726009,0.69838364604891
"108","Neb",0.864703472695898,-0.878943333344038,0.117,0.564,1,0.26736951734639,1.22440043853344
"109","Net1",5.09841556436152e-25,-0.412338502255865,0.036,0.218,1.0196831128723e-21,0.0800185794697619,0.527967978508474
"110","Nexn",0.000897710854260009,-0.410074737922919,0.678,0.945,1,1.57732195834284,2.17223535731767
"111","Nr2f2",0.593751735234033,0.276826255281199,0.545,0.855,1,1.17291949234914,1.30426920818089
"112","Nr4a1",0.0471630923221249,0.477069238700009,0.437,0.964,1,1.37610440547255,0.240963499318728
"113","Nrp1",0.26051313919907,0.255705162545586,0.434,0.873,1,1.0186500135806,1.48217856772116
"114","Nucb2",0.155580515286519,-0.438992021294984,0.289,0.564,1,0.64224392244843,1.21663375664466
